id,provider,country,region,bbox,url
794,Metro de Madrid,ES,Madrid,"{'minimum_latitude': 40.2826, 'maximum_latitude': 40.5602, 'minimum_longitude': -3.87471, 'maximum_longitude': -3.4475, 'extracted_on': '2022-03-17T13:30:43+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/es-madrid-metro-de-madrid-gtfs-794.zip?alt=media
2150,GOBIERNO DE NAVARRA/ NAFARROAKO GOBERNUA,ES,Navarra,"{'minimum_latitude': 41.6435336728325, 'maximum_latitude': 42.9251608959376, 'minimum_longitude': -2.68474298385968, 'maximum_longitude': -0.88916813465899, 'extracted_on': '2024-11-04T18:48:59+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/es-navarra-gobierno-de-navarra-nafarroako-gobernua-gtfs-2150.zip?alt=media
1219,Transporte Urbano Comarcal de Pamplona,ES,"Navarra, Comunidad Foral de","{'minimum_latitude': 42.7338864109485, 'maximum_latitude': 42.8584154007876, 'minimum_longitude': -1.70393984355798, 'maximum_longitude': -1.57345744089785, 'extracted_on': '2022-03-23T23:05:39+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/es-navarra-transporte-urbano-comarcal-de-pamplona-gtfs-1219.zip?alt=media
2141,Consorcio de Transportes de Mallorca,ES,PM,"{'minimum_latitude': 39.31685, 'maximum_latitude': 39.92921, 'minimum_longitude': 2.35004, 'maximum_longitude': 3.459087, 'extracted_on': '2024-10-01T15:20:14+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/es-pm-consorcio-de-transportes-de-mallorca-gtfs-2141.zip?alt=media
788,Metropolitano de Tenerife,ES,Santa Cruz de Tenerife,"{'minimum_latitude': 28.44376, 'maximum_latitude': 28.48579349, 'minimum_longitude': -16.316764, 'maximum_longitude': -16.2482308, 'extracted_on': '2022-03-17T13:29:47+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/es-santa-cruz-de-tenerife-metropolitano-de-tenerife-gtfs-788.zip?alt=media
1914,"Ayuntamiento del Municipio de Santiago, Oficina Metropolitana de Servicios de Autobuses, Instituto Nacional de Tránsito y Transporte Terrestre",DO,Santiago,"{'minimum_latitude': 18.4789985, 'maximum_latitude': 19.8194701, 'minimum_longitude': -71.7069054, 'maximum_longitude': -69.967804, 'extracted_on': '2023-06-02T17:07:38+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/es-santiago-gtfs-1914.zip?alt=media
790,Renfe,ES,,"{'minimum_latitude': 36.126831, 'maximum_latitude': 43.535175, 'minimum_longitude': -8.762523, 'maximum_longitude': 3.163259, 'extracted_on': '2022-03-17T13:30:07+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/es-unknown-alta-velocidad-larga-distancia-media-distancia-gtfs-790.zip?alt=media
1065,Renfe Cercanias,ES,,"{'minimum_latitude': 36.4680361, 'maximum_latitude': 43.58952, 'minimum_longitude': -6.2882055, 'maximum_longitude': 3.163259, 'extracted_on': '2022-03-17T20:33:47+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/es-unknown-renfe-cercanias-gtfs-1065.zip?alt=media
1064,Renfe Feve,ES,,"{'minimum_latitude': 37.60330436302621, 'maximum_latitude': 43.73562573974169, 'minimum_longitude': -8.23155, 'maximum_longitude': -0.7879010031274469, 'extracted_on': '2022-03-17T20:31:45+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/es-unknown-renfe-feve-gtfs-1064.zip?alt=media
795,EMT Valencia,ES,València,"{'minimum_latitude': 39.2752950790789, 'maximum_latitude': 39.5427829801224, 'minimum_longitude': -0.429217044835186, 'maximum_longitude': -0.277794650854308, 'extracted_on': '2022-03-17T13:30:48+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/es-valencia-emt-valencia-gtfs-795.zip?alt=media
1870,Generalitat Valenciana,ES,"Valenciana, Comunidad","{'minimum_latitude': 37.8631465159, 'maximum_latitude': 41.05044, 'minimum_longitude': -1.501236, 'maximum_longitude': 0.476725, 'extracted_on': '2023-02-03T16:09:03+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/es-valenciana-generalitat-valenciana-gtfs-1870.zip?alt=media
1054,MetroValencia,ES,"Valenciana, Comunitat","{'minimum_latitude': 39.0840072632, 'maximum_latitude': 39.6228408813, 'minimum_longitude': -0.590277791, 'maximum_longitude': -0.3257277906, 'extracted_on': '2022-03-17T19:49:07+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/es-valenciana-metrovalencia-gtfs-1054.zip?alt=media
1808,Anbessa City Bus Service Enterprise,ET,Addis Ababa,"{'minimum_latitude': 8.8534357541445, 'maximum_latitude': 9.17919256989845, 'minimum_longitude': 38.61612, 'maximum_longitude': 38.9861821307198, 'extracted_on': '2022-08-05T17:37:36+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/et-addis-ababa-addis-ababa-transport-authority-gtfs-1808.zip?alt=media
1809,Addis Ababa Transport Authority,ET,Addis Ababa,"{'minimum_latitude': 8.83794498431708, 'maximum_latitude': 9.17845269313336, 'minimum_longitude': 38.4934532757352, 'maximum_longitude': 38.8881732344726, 'extracted_on': '2022-08-05T18:03:44+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/et-addis-ababa-addis-ababa-transport-authority-gtfs-1809.zip?alt=media
1959,Sheger City Bus,ET,Addis Ababa,"{'minimum_latitude': 8.92101175224791, 'maximum_latitude': 9.0716605208435, 'minimum_longitude': 38.6101618911401, 'maximum_longitude': 38.8910639968012, 'extracted_on': '2023-09-15T15:36:12+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/et-addis-ababa-sheger-city-bus-gtfs-1959.zip?alt=media
929,Lappeenranta,FI,Etelä-Karjala,"{'minimum_latitude': 60.7131718841537, 'maximum_latitude': 61.22411680072943, 'minimum_longitude': 27.9367494670498, 'maximum_longitude': 28.833944718539392, 'extracted_on': '2022-03-17T18:20:33+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fi-etela-karjala-lappeenranta-gtfs-929.zip?alt=media
1255,Komia Liikenne,FI,Etelä-Pohjanmaa,"{'minimum_latitude': 62.731469, 'maximum_latitude': 62.838396, 'minimum_longitude': 22.766964, 'maximum_longitude': 22.929869, 'extracted_on': '2022-03-24T00:16:02+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fi-etela-pohjanmaa-komia-liikenne-gtfs-1255.zip?alt=media
1130,Mikkeli,FI,Etelä-Savo,"{'minimum_latitude': 61.3048549967638, 'maximum_latitude': 62.1599661034743, 'minimum_longitude': 26.461659, 'maximum_longitude': 28.184238, 'extracted_on': '2022-03-22T15:00:46+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fi-etela-savo-mikkeli-gtfs-1130.zip?alt=media
1136,Kajaani,FI,Kainuu,"{'minimum_latitude': 63.9509976744237, 'maximum_latitude': 64.3282317234578, 'minimum_longitude': 26.857811209272167, 'maximum_longitude': 28.0382467006859, 'extracted_on': '2022-03-23T18:30:59+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fi-kainuu-kajaani-gtfs-1136.zip?alt=media
1098,"Tilausliikenne Ali-Vehmas Ay, Miodex Oy, Lehdon Liikenne Oy, Pekolan Liikenne Oy, Vekka Group Oy, Länsilinjat Oy, Valkeakosken Liikenne Oy, Bus Travel Oy Reissu Ruoti, Mikkolan Liikenne Oy, Taksipalvelu Mutta Oy",FI,Kanta-Häme,"{'minimum_latitude': 60.734154, 'maximum_latitude': 61.2575124059638, 'minimum_longitude': 23.80891, 'maximum_longitude': 25.6605915079053, 'extracted_on': '2022-03-17T23:55:04+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fi-kanta-hame-tilausliikenne-ali-vehmas-ay-gtfs-1098.zip?alt=media
867,"Jyväskylän Liikenne Oy, Koivuranta Oy, Uuraisten Liikenne Ky, Savo-Karjalan Linja Oy, Linja-Karjala Oy, Oulun taksipalvelut Oy, Oubus Oy, Suorsan Liikenne Ky, Koskilinjat Oy, Oy Pohjolan liikenne Ab, Kuopion Liikenne Oy, Autolinjat Oy, ML-Charter Oy, Etelä-Suomen Linjaliikenne Oy, Linjaliikenne Martti Laurila Oy, Kari Väisänen Ky, Matkatoimisto Matka-Majuri Ky, Linja-autoliikenne P. Puolakka Ky, Elimäen Liikenne Oy, Anjalankosken Linja Oy, Savonlinja Oy, Liikenne M. Heikura Oy, Jääskeläisen Auto Oy, Kilpailutus käynnissä, TILAUSAJOT MENNÄÄN BUSSILLA OY, Revon Turistiliikenne Oy, Matkamestarit Oy, R-Kioski, A. Valppu Oy, Invataksi Niemi Oy, Oy Wiik & Ström Ab, Oravaisten Liikenne Oy, Vaasan Paikallisliikenne Oy, Koiviston Auto Oy, Lehtimäen Liikenne Oy, Järvisen Liikenne Oy, Niemisen Linjat Oy, Bus Travel Oy Reissu Ruoti, Taksi- ja linja-autoliikenne Timo Lahtinen, SL-Autoyhtymä Oy, Linja-autoliike E Ahonen Ky, Lehdon Liikenne Oy, HämeBus Oy, Tuuri Jaakko Juhani, Pekolan Liikenne Oy, Mikkolan Liikenne Oy, Vekka Liikenne Oy, Inter Kuljetus Oy, Valkeakosken Liikenne Oy, Matkahuolto Oy, ELY, Ventoniemi Oy, Yhdysliikenne Oy, MIKA K. NISKANEN OY, Kantamatkat, LINJA-AUTOLIIKE YRJÖ MAKKONEN & KUMPP, SOISALON LIIKENNE OY, Pohjolan Matka, HENKILÖKULJETUS RISSANEN OY, V.Alamäki Oy, Kai Heikkinen Oy, Savo Kainuun Tilausmatkat Ky, Kajaanin Tila-autot Oy, A Kyllönen Oy, Puolangan Bussipalvelu Ky, Kainuun Tilausliikenne P. Jääskeläinen Ky, Matka-Kyllönen Oy, Jyrkilä Oy, Liikenne Vuorela Oy, Pyhtään Kuljetuspalvelut Oy, Erkki Itkonen Oy, Ihastjärven Linja Oy, Tilausliikenne Himanen, Mikkelin Palvelutaksit Oy, Tuplataxi, Matka Mäkelä Oy, Tilausliikenne Hokkinen Ky, S. J. TOIVONEN OY, E. RANTANEN OY, Kuljetus Mikkonen KY, Linja-autoliike Veljekset Laitinen Oy, TILAUSLIIKENNE HÄNNINEN OY, JOUTSENON AUTO- JA KULJETUSPALVELU OY, TOIMI VENTO KY, NINA´S ERIKOISTAKSIPALVELUT OY, Tarkiainen Matti Olavi, Anssin Tilausliikenne Oy, Rautalammin Auto Oy, Oy Rytkönen & Co, SAIMAAN TURISTILIIKENNE OY, Studio Ticket Pusatec-DO-NOT-USE, Studio Ti",FI,Keski-Suomi,"{'minimum_latitude': 61.7425528275114, 'maximum_latitude': 62.62864111217454, 'minimum_longitude': 25.3666653747545, 'maximum_longitude': 26.4944285887841, 'extracted_on': '2022-03-22T17:15:28+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fi-keski-suomi-jyvaskyla-gtfs-867.zip?alt=media
1127,"KYMEN CHARTERLINE OY, Jyrkilä Oy, Kaakon Kumipyörät Oy, Liikenne Vuorela Oy, Oy Pohjolan liikenne Ab, Savonlinja Oy",FI,Kymenlaakso,"{'minimum_latitude': 60.4296786499054, 'maximum_latitude': 60.8236947812167, 'minimum_longitude': 26.4564528153735, 'maximum_longitude': 27.84075185766017, 'extracted_on': '2022-03-22T15:00:20+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fi-kymenlaakso-kymen-charterline-oy-gtfs-1127.zip?alt=media
1128,"Tilaustaksit K. Sydänmaanlakka Ky, KYMEN CHARTERLINE OY, Kari Väisänen Ky, Matkatoimisto Matka-Majuri Ky, Linja-autoliikenne P. Puolakka Ky, Linjaliikenne Martti Laurila Oy, Oy Pohjolan Liikenne Ab, Elimäen Liikenne Oy, Anjalankosken Linja Oy",FI,Kymenlaakso,"{'minimum_latitude': 60.4628470725349, 'maximum_latitude': 61.2536682287698, 'minimum_longitude': 26.170947401343813, 'maximum_longitude': 27.401959, 'extracted_on': '2022-03-22T15:00:29+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fi-kymenlaakso-tilaustaksit-k-sydanmaanlakka-ky-gtfs-1128.zip?alt=media
1129,"Haarasilta Toivo Samuli, Järvisen Liikenne Oy, Koiviston Auto Oy, Lehtimäen Liikenne Oy, Bus Travel Oy Reissu Ruoti, Tilausliikenne Kuisma Ky",FI,Päijät-Häme,"{'minimum_latitude': 60.6772517226169, 'maximum_latitude': 61.5800619928604, 'minimum_longitude': 25.2492841801289, 'maximum_longitude': 26.2609529033383, 'extracted_on': '2022-03-22T15:00:39+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fi-paijat-hame-haarasilta-toivo-samuli-gtfs-1129.zip?alt=media
1131,Invataksi Niemi Oy,FI,Pohjanmaa,"{'minimum_latitude': 62.907248, 'maximum_latitude': 63.30417287, 'minimum_longitude': 21.51908047, 'maximum_longitude': 22.37872582, 'extracted_on': '2022-03-22T15:00:52+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fi-pohjanmaa-invataksi-niemi-oy-gtfs-1131.zip?alt=media
1227,"Linja-Karjala Oy, Savo-Karjalan Linja Oy",FI,Pohjois-Karjala,"{'minimum_latitude': 62.092129, 'maximum_latitude': 63.325670884853885, 'minimum_longitude': 28.924184940398234, 'maximum_longitude': 30.936747, 'extracted_on': '2022-03-23T23:14:35+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fi-pohjois-karjala-linja-karjala-oy-gtfs-1227.zip?alt=media
1125,POS-ELY Joensuu,FI,Pohjois-Karjala,"{'minimum_latitude': 61.8669, 'maximum_latitude': 63.67867124415436, 'minimum_longitude': 27.190477, 'maximum_longitude': 30.936747, 'extracted_on': '2022-03-22T14:58:47+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fi-pohjois-karjala-pos-ely-joensuu-gtfs-1125.zip?alt=media
1317,POSELY,FI,Pohjois-Karjala,"{'minimum_latitude': 61.8669, 'maximum_latitude': 63.560062, 'minimum_longitude': 27.190477, 'maximum_longitude': 30.936747, 'extracted_on': '2022-04-04T18:45:17+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fi-pohjois-karjala-posely-gtfs-1317.zip?alt=media
869,Oulun joukkoliikenne,FI,Pohjois-Pohjanmaa,"{'minimum_latitude': 64.7601, 'maximum_latitude': 65.37246111597628, 'minimum_longitude': 24.5629, 'maximum_longitude': 26.42116229383981, 'extracted_on': '2022-03-22T17:15:37+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fi-pohjois-pohjanmaa-oulun-joukkoliikenne-gtfs-869.zip?alt=media
868,Kuopio,FI,Pohjois-Savo,"{'minimum_latitude': 62.623896, 'maximum_latitude': 63.38547752, 'minimum_longitude': 26.406358, 'maximum_longitude': 28.4804, 'extracted_on': '2022-03-17T15:28:44+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fi-pohjois-savo-kuopio-gtfs-868.zip?alt=media
1114,"Finferries, Alandstrafiken, Rosita Oy, JS Ferryway Ltd Oy, Kuljetus-Savolainen Oy, Archipelago Lines Oy, Sundqvist Investments Oy Ab, Pörtö Line, Nordic Coast Line, Yksityinen, HSL, Vitharun, Espoon kaupunki, Suomen saaristokuljetus, Norsöline, JT-Line Oy, A&S Ravintolat, Merisataman lauttaliikenne, NJK Blekholmen, Ferra Oy, City Cruisers, Aava Lines Oy, Helsingin Risteilypalvelut/TMSJ Group Oy",FI,,"{'minimum_latitude': 59.7865148075, 'maximum_latitude': 66.5802673946, 'minimum_longitude': 19.5364379883, 'maximum_longitude': 29.5712215851, 'extracted_on': '2022-03-22T14:56:18+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fi-unknown-finferries-gtfs-1114.zip?alt=media
1102,"Porvoon Museorautatie, Pieksämäen Höyryveturiyhdistys ry",FI,,"{'minimum_latitude': 55.776115, 'maximum_latitude': 67.348706, 'minimum_longitude': 21.621824, 'maximum_longitude': 37.655077, 'extracted_on': '2022-03-17T23:55:32+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fi-unknown-porvoon-museorautatie-gtfs-1102.zip?alt=media
866,Tampereen joukkoliikenne (JOLI),FI,,"{'minimum_latitude': 61.12899, 'maximum_latitude': 61.8796, 'minimum_longitude': 23.21423, 'maximum_longitude': 25.18222, 'extracted_on': '2022-03-17T15:28:00+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fi-unknown-tampereen-joukkoliikenne-joli-gtfs-866.zip?alt=media
865,Helsingin seudun liikenne (HSL),FI,Uusimaa,"{'minimum_latitude': 59.987483, 'maximum_latitude': 60.976337, 'minimum_longitude': 24.018075, 'maximum_longitude': 26.705, 'extracted_on': '2022-03-17T15:27:50+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fi-uusimaa-helsingin-seudun-liikenne-hsl-gtfs-865.zip?alt=media
864,Turku,FI,Varsinais-Suomi,"{'minimum_latitude': 60.019907, 'maximum_latitude': 60.743421, 'minimum_longitude': 21.329408, 'maximum_longitude': 23.516382, 'extracted_on': '2022-03-17T15:27:24+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fi-varsinais-suomi-turku-gtfs-864.zip?alt=media
985,Cars Région Auvergne-Rhône-Alpes (Transisère),FR,Auvergne-Rhône-Alpes,"{'minimum_latitude': 44.5635712669, 'maximum_latitude': 45.8759465251, 'minimum_longitude': 4.7583478521, 'maximum_longitude': 6.2925805509, 'extracted_on': '2022-03-17T18:56:39+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fr-auvergne-rhone-alpes-cars-region-auvergne-rhone-alpes-transisere-gtfs-985.zip?alt=media
598,J'ybus,FR,Auvergne-Rhône-Alpes,"{'minimum_latitude': 45.840406, 'maximum_latitude': 45.921741, 'minimum_longitude': 5.932356, 'maximum_longitude': 6.120262, 'extracted_on': '2022-04-26T02:19:20+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fr-auvergne-rhone-alpes-jybus-gtfs-598.zip?alt=media
1899,Les Saisies,FR,Auvergne-Rhône-Alpes,"{'minimum_latitude': 45.736679, 'maximum_latitude': 45.773048, 'minimum_longitude': 6.5, 'maximum_longitude': 6.639997, 'extracted_on': '2023-02-23T21:46:13+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fr-auvergne-rhone-alpes-les-saisies-gtfs-1899.zip?alt=media
1855,Mobilités M - TouGo,FR,Auvergne-Rhône-Alpes,"{'minimum_latitude': 45.10331, 'maximum_latitude': 45.478, 'minimum_longitude': 5.78535, 'maximum_longitude': 6.12573, 'extracted_on': '2023-01-17T19:49:10+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fr-auvergne-rhone-alpes-mobilites-m---tougo-gtfs-1855.zip?alt=media
1854,Mobilités M - Transports du Pays Voironnais,FR,Auvergne-Rhône-Alpes,"{'minimum_latitude': 45.25037, 'maximum_latitude': 45.53038, 'minimum_longitude': 5.45364, 'maximum_longitude': 5.71018, 'extracted_on': '2023-01-17T19:49:05+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fr-auvergne-rhone-alpes-mobilites-m---transports-du-pays-voironnais-gtfs-1854.zip?alt=media
600,Ondéa - COMPAGNIE DE TRANSPORT DU LAC DU BOURGET-CTLB,FR,Auvergne-Rhône-Alpes,"{'minimum_latitude': 45.592876, 'maximum_latitude': 45.786327, 'minimum_longitude': 5.82058, 'maximum_longitude': 6.012444, 'extracted_on': '2022-04-26T02:03:43+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fr-auvergne-rhone-alpes-ondea-compagnie-de-transport-du-lac-du-bourget-ctlb-gtfs-600.zip?alt=media
1880,Proxim iTi,FR,Auvergne-Rhône-Alpes,"{'minimum_latitude': 45.923101, 'maximum_latitude': 46.199312, 'minimum_longitude': 6.2057645, 'maximum_longitude': 6.515904, 'extracted_on': '2023-02-23T21:14:56+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fr-auvergne-rhone-alpes-proxim-iti-gtfs-1880.zip?alt=media
627,Saint-Etienne Métropole,FR,Auvergne-Rhône-Alpes,"{'minimum_latitude': 45.3676394217, 'maximum_latitude': 45.6362101783, 'minimum_longitude': 4.0634625087, 'maximum_longitude': 4.6427560851, 'extracted_on': '2022-04-26T02:13:30+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fr-auvergne-rhone-alpes-saint-etienne-metropole-gtfs-627.zip?alt=media
641,Mobilités M - OT Grenoble,FR,Auvergne-Rhône-Alpes,"{'minimum_latitude': 45.192984, 'maximum_latitude': 45.198644, 'minimum_longitude': 5.724519, 'maximum_longitude': 5.726084, 'extracted_on': '2022-04-26T00:32:07+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fr-auvergne-rhone-alpes-syndicat-mixte-des-mobilites-de-laire-grenobloise-gtfs-641.zip?alt=media
1883,TAC,FR,Auvergne-Rhône-Alpes,"{'minimum_latitude': 46.141907, 'maximum_latitude': 46.251427, 'minimum_longitude': 6.181938, 'maximum_longitude': 6.352191, 'extracted_on': '2023-02-23T21:18:02+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fr-auvergne-rhone-alpes-tac-gtfs-1883.zip?alt=media
1892,Tout'enbus,FR,Auvergne-Rhône-Alpes,"{'minimum_latitude': 44.55428, 'maximum_latitude': 44.680355, 'minimum_longitude': 4.312625, 'maximum_longitude': 4.461427, 'extracted_on': '2023-02-23T21:27:28+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fr-auvergne-rhone-alpes-toutenbus-gtfs-1892.zip?alt=media
1055,Mobilités M - Tag,FR,Auvergne-Rhône-Alpes,"{'minimum_latitude': 44.97015, 'maximum_latitude': 45.29021, 'minimum_longitude': 5.59538, 'maximum_longitude': 5.87398, 'extracted_on': '2023-01-17T19:30:31+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fr-auvergne-rhone-alpes-transports-de-lagglomeration-grenobloise-tag-gtfs-1055.zip?alt=media
642,Communauté d'Agglomération de l'Auxerrois,FR,Bourgogne-Franche-Comté,"{'minimum_latitude': 47.6975469997436, 'maximum_latitude': 47.88501109, 'minimum_longitude': 3.41888516, 'maximum_longitude': 3.702427, 'extracted_on': '2022-04-26T02:17:53+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fr-bourgogne-franche-comte-communaute-dagglomeration-de-lauxerrois-gtfs-642.zip?alt=media
2153,DiviaMobilités,FR,Bourgogne-Franche-Comté,"{'minimum_latitude': 47.23035, 'maximum_latitude': 47.368622, 'minimum_longitude': 4.916357, 'maximum_longitude': 5.182966, 'extracted_on': '2024-11-07T20:58:14+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fr-bourgogne-franche-comte-diviamobilites-gtfs-2153.zip?alt=media
658,Le Grand Chalon,FR,Bourgogne-Franche-Comté,"{'minimum_latitude': 46.654786, 'maximum_latitude': 46.95573607, 'minimum_longitude': 4.63357552, 'maximum_longitude': 4.99360019, 'extracted_on': '2022-04-26T02:15:41+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fr-bourgogne-franche-comte-le-grand-chalon-gtfs-658.zip?alt=media
